Datum,Ort,NS,NS_flag,LF,LF_flag,pH,pH_flag,NH4,NH4_flag,Na,Na_flag,K,K_flag,Ca,Ca_flag,Mg,Mg_flag,Cl,Cl_flag,NO3,NO3_flag,SO4,SO4_flag,Pb,Pb_flag,Cd,Cd_flag
2019-03-09,HF,4.21721548238013,1.0,4.5,1.0,6.36,1.0,0.226,1.0,0.083,1.0,0.025,1.0,0.25,1.0,0.059,1.0,0.14,1.0,0.51,1.0,0.17,1.0,,7.0,,7.0
2019-03-09,NH,2.8307336799537843,1.0,14.0,1.0,6.84,1.0,1.2857142857142858,1.0,0.24,1.0,,4.0,0.78,1.0,0.1,1.0,,4.0,0.93,1.0,0.37,1.0,0.175,1.0,0.1,1.0
2019-03-09,IV,0.4332755632582322,1.0,,7.0,,7.0,1.76,1.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0
2019-03-09,GS,1.0,1.0,10.01,1.0,6.23,1.0,1.2731,1.0,0.5039,1.0,0.186,1.0,0.1762,1.0,0.0828,1.0,0.562,1.0,2.307,1.0,0.6686,1.0,,7.0,,7.0
2019-03-10,LI,6.9,1.0,8.079,1.0,5.38,1.0,0.4294,1.0,0.1472,1.0,0.01,1.0,0.2003,1.0,0.0396,1.0,0.2036,1.0,1.9134,1.0,0.4439,1.0,,7.0,,7.0
2019-03-10,SO,12.7,1.0,6.64,1.0,5.83,1.0,0.2963,1.0,0.3084,1.0,0.012,1.0,0.2007,1.0,0.0161,1.0,0.1264,1.0,0.6711,1.0,0.2756,1.0,0.1888491926480422,1.0,0.0178510948378411,1.0
2019-03-10,HF,8.23223570190641,1.0,8.5,1.0,6.24,1.0,0.495,1.0,0.376,1.0,0.0595,1.0,0.202,1.0,0.086,1.0,0.77,1.0,0.59,1.0,0.49,1.0,,7.0,,7.0
2019-03-10,LU,13.0,1.0,3.29,1.0,5.74,1.0,0.0735,1.0,0.1482,1.0,0.0108,1.0,0.2134,1.0,0.064,1.0,0.248,1.0,0.3001,1.0,0.1192,1.0,,7.0,,7.0
2019-03-10,OS,16.2,1.0,3.555,1.0,5.85,1.0,0.2639,1.0,0.0425,1.0,0.0161,1.0,0.0581,1.0,0.01,1.0,0.0388,1.0,0.4343,1.0,0.1981,1.0,,7.0,,7.0
2019-03-10,GS,4.7,1.0,4.465,1.0,5.86,1.0,0.394,1.0,0.0904,1.0,0.0267,1.0,0.1517,1.0,0.0417,1.0,0.1614,1.0,0.7677,1.0,0.3022,1.0,,7.0,,7.0
2019-03-11,OS,1.5,1.0,6.587,1.0,6.1,1.0,0.34,1.0,0.3038,1.0,0.0393,1.0,0.2879,1.0,0.0419,1.0,0.3317,1.0,0.7086,1.0,0.5141,1.0,,7.0,,7.0
2019-03-11,SO,16.4,1.0,3.58,1.0,5.72,1.0,0.1272,1.0,0.0684,1.0,0.01,1.0,0.081,1.0,0.01,1.0,0.1124,1.0,0.3746,1.0,0.0966,1.0,0.243012390191696,1.0,0.0137893309025876,1.0
2019-03-11,IV,6.008087810514154,1.0,11.7,1.0,6.35,1.0,0.556,1.0,0.052,1.0,0.025,1.0,0.145,1.0,0.047,1.0,0.05,1.0,1.29,1.0,0.16,1.0,,7.0,,7.0
2019-03-11,LI,1.8,1.0,7.746,1.0,6.01,1.0,0.6421,1.0,0.1752,1.0,0.0111,1.0,0.2154,1.0,0.0434,1.0,0.2143,1.0,2.0161,1.0,0.4535,1.0,,7.0,,7.0
2019-03-11,HF,9.47429231658001,1.0,15.5,1.0,6.28,1.0,0.541,1.0,1.27,1.0,0.0951,1.0,0.306,1.0,0.184,1.0,2.24,1.0,1.44,1.0,0.73,1.0,,7.0,,7.0
2019-03-11,GS,1.8,1.0,11.67,1.0,5.99,1.0,0.8348,1.0,0.7269,1.0,0.1735,1.0,0.3117,1.0,0.0772,1.0,1.3197,1.0,1.7989,1.0,0.7013,1.0,,7.0,,7.0
2019-03-11,NB,6.181398035817447,1.0,8.3,1.0,6.06,1.0,0.454,1.0,0.387,1.0,0.025,1.0,0.213,1.0,0.062,1.0,0.77,1.0,0.78,1.0,0.35,1.0,,7.0,,7.0
2019-03-12,GS,7.6,1.0,8.797,1.0,5.6,1.0,0.7168,1.0,0.4189,1.0,0.0413,1.0,0.2367,1.0,0.0671,1.0,0.6547,1.0,2.349,1.0,0.6049,1.0,,7.0,,7.0
2019-03-12,HF,0.98209127671866,1.0,,7.0,,7.0,0.984,1.0,,7.0,,7.0,,7.0,,7.0,1.43,1.0,3.09,1.0,1.03,1.0,,7.0,,7.0
2019-03-12,SO,0.4,1.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0
2019-03-13,SO,10.3,1.0,3.18,1.0,5.75,1.0,0.0972,1.0,0.0922,1.0,0.01,1.0,0.0711,1.0,0.01,1.0,0.0667,1.0,0.2981,1.0,0.0812,1.0,0.1465000967592292,1.0,0.0206421676776114,1.0
2019-03-13,LI,0.3,1.0,,7.0,,7.0,1.3786,1.0,0.335,1.0,0.0138,1.0,0.2304,1.0,0.0464,1.0,0.2614,1.0,2.4086,1.0,0.5079,1.0,,7.0,,7.0
2019-03-13,LU,3.4,1.0,9.796,1.0,6.01,1.0,0.7191,1.0,0.3962,1.0,0.0733,1.0,0.2894,1.0,0.1022,1.0,0.6833,1.0,1.77,1.0,0.4641,1.0,,7.0,,7.0
2019-03-13,MB,2.9,1.0,15.81,1.0,5.59,1.0,1.1107,1.0,0.3747,1.0,0.1656,1.0,0.6436,1.0,0.1076,1.0,0.508,1.0,4.5883,1.0,0.7514,1.0,,7.0,,7.0
2019-03-13,HF,7.59676487579434,1.0,8.0,1.0,6.18,1.0,0.413,1.0,0.389,1.0,0.0837,1.0,0.153,1.0,0.069,1.0,0.64,1.0,1.07,1.0,0.28,1.0,,7.0,,7.0
2019-03-13,NH,1.7908723281340266,1.0,26.0,1.0,6.97,1.0,1.195714285714286,1.0,0.54,1.0,,4.0,0.55,1.0,0.1,1.0,,4.0,1.9042857142857144,1.0,0.66,1.0,0.175,1.0,0.0349999999999999,1.0
2019-03-14,NB,6.990179087232814,1.0,7.2,1.0,5.84,1.0,0.365,1.0,0.266,1.0,0.025,1.0,0.177,1.0,0.054,1.0,0.49,1.0,1.26,1.0,0.23,1.0,,7.0,,7.0
2019-03-14,IV,2.7440785673021377,1.0,5.9,1.0,6.33,1.0,0.552,1.0,0.025,1.0,0.025,1.0,0.136,1.0,0.044,1.0,0.05,1.0,1.22,1.0,0.14,1.0,,7.0,,7.0
2019-03-14,GS,14.6,1.0,3.345,1.0,5.62,1.0,0.1639,1.0,0.0959,1.0,0.0239,1.0,0.1217,1.0,0.0345,1.0,0.1671,1.0,0.6428,1.0,0.1083,1.0,,7.0,,7.0
2019-03-14,OS,12.4,1.0,6.997,1.0,6.01,1.0,0.4952,1.0,0.2211,1.0,0.0308,1.0,0.1802,1.0,0.0324,1.0,0.2706,1.0,1.3645,1.0,0.4632,1.0,,7.0,,7.0
2019-03-14,HF,21.2593876372039,1.0,5.5,1.0,5.77,1.0,0.227,1.0,0.238,1.0,0.025,1.0,0.111,1.0,0.058,1.0,0.47,1.0,0.79,1.0,0.21,1.0,,7.0,,7.0
2019-03-14,SO,32.5,1.0,3.17,1.0,5.53,1.0,0.0863,1.0,0.0486,1.0,0.01,1.0,0.0362,1.0,0.01,1.0,0.0541,1.0,0.3385,1.0,0.0644,1.0,0.1609529631127472,1.0,0.0126737195100821,1.0
2019-03-14,LI,0.9,1.0,7.686,1.0,5.57,1.0,0.4569,1.0,0.1875,1.0,0.0129,1.0,0.2182,1.0,0.0412,1.0,0.214,1.0,1.9516,1.0,0.4379,1.0,,7.0,,7.0
2019-03-14,NH,6.643558636626228,1.0,12.0,1.0,6.59,1.0,0.6942857142857143,1.0,0.42,1.0,0.0335,1.0,0.76,1.0,0.1,1.0,0.33,1.0,1.0185714285714285,1.0,0.35,1.0,0.175,1.0,0.1,1.0
2019-03-14,LU,7.9,1.0,4.741,1.0,5.81,1.0,0.2134,1.0,0.0888,1.0,0.0169,1.0,0.3037,1.0,0.0757,1.0,0.1465,1.0,1.209,1.0,0.1232,1.0,,7.0,,7.0
2019-03-15,OS,21.2,1.0,4.439,1.0,5.65,1.0,0.2795,1.0,0.111,1.0,0.0223,1.0,0.0827,1.0,0.0193,1.0,0.1333,1.0,0.8005,1.0,0.2511,1.0,,7.0,,7.0
2019-03-15,SO,40.3,1.0,2.51,1.0,5.65,1.0,0.0368,1.0,0.0354,1.0,0.01,1.0,0.0337,1.0,0.01,1.0,0.0312,1.0,0.1463,1.0,0.0471,1.0,0.1636679259480276,1.0,0.0130057581064142,1.0
2019-03-15,LI,14.6,1.0,8.062,1.0,5.43,1.0,0.4315,1.0,0.1479,1.0,0.0113,1.0,0.2045,1.0,0.042,1.0,0.2208,1.0,1.9383,1.0,0.4503,1.0,,7.0,,7.0
2019-03-15,NH,2.2819179664933564,1.0,24.0,1.0,6.72,1.0,1.6714285714285717,1.0,1.1,1.0,3.2,1.0,0.47,1.0,0.1,1.0,3.0,1.0,2.302857142857143,1.0,1.2,1.0,0.175,1.0,0.1,1.0
2019-03-15,NB,6.065857885615252,1.0,4.2,1.0,5.7,1.0,0.177,1.0,0.11,1.0,0.025,1.0,0.1,1.0,0.032,1.0,0.22,1.0,0.62,1.0,0.14,1.0,,7.0,,7.0
2019-03-15,GS,42.8,1.0,2.798,1.0,5.5,1.0,0.0853,1.0,0.052,1.0,0.01,1.0,0.0742,1.0,0.0182,1.0,0.1004,1.0,0.435,1.0,0.0836,1.0,,7.0,,7.0
2019-03-15,HF,46.2738301559792,1.0,2.0,1.0,5.58,1.0,0.036,1.0,0.025,1.0,0.025,1.0,0.025,1.0,0.012,1.0,0.05,1.0,0.17,1.0,0.05,1.0,,7.0,,7.0
2019-03-15,LU,23.1,1.0,2.85,1.0,5.52,1.0,0.0357,1.0,0.0777,1.0,0.01,1.0,0.0939,1.0,0.0257,1.0,0.1291,1.0,0.3962,1.0,0.0453,1.0,,7.0,,7.0
2019-03-16,LI,3.0,1.0,7.557,1.0,5.71,1.0,0.5285,1.0,0.1624,1.0,0.0101,1.0,0.2074,1.0,0.0418,1.0,0.2104,1.0,1.9762,1.0,0.4419,1.0,,7.0,,7.0
2019-03-16,GS,17.4,1.0,1.741,1.0,5.55,1.0,0.022,1.0,0.0566,1.0,0.01,1.0,0.0188,1.0,0.01,1.0,0.0392,1.0,0.1347,1.0,0.0272,1.0,,7.0,,7.0
2019-03-16,OS,9.1,1.0,4.047,1.0,6.03,1.0,0.4082,1.0,0.053,1.0,0.0187,1.0,0.0263,1.0,0.01,1.0,0.0451,1.0,0.3434,1.0,0.3653,1.0,,7.0,,7.0
2019-03-17,LI,1.8,1.0,8.575,1.0,6.06,1.0,0.7865,1.0,0.17,1.0,0.0297,1.0,0.2035,1.0,0.043,1.0,0.2255,1.0,2.1162,1.0,0.4744,1.0,,7.0,,7.0
2019-03-17,SO,11.0,1.0,8.53,1.0,5.93,1.0,0.3652,1.0,0.3958,1.0,0.0218,1.0,0.3436,1.0,0.0131,1.0,0.1534,1.0,0.9274,1.0,0.3902,1.0,0.1958883181713634,1.0,0.0298374055414668,1.0
2019-03-17,IV,5.054881571346043,1.0,8.9,1.0,5.36,1.0,0.671,1.0,0.13,1.0,0.079,1.0,0.11,1.0,0.029,1.0,0.19,1.0,1.25,1.0,0.4,1.0,,7.0,,7.0
2019-03-18,AF,16.2,1.0,7.474,1.0,6.06,1.0,0.5593,1.0,0.1482,1.0,0.0384,1.0,0.2187,1.0,0.0327,1.0,0.212,1.0,1.0108,1.0,0.4459,1.0,,7.0,,7.0
2019-03-18,NB,9.329867128827267,1.0,6.4,1.0,6.03,1.0,0.46,1.0,0.091,1.0,0.025,1.0,0.173,1.0,0.031,1.0,0.19,1.0,1.28,1.0,0.24,1.0,,7.0,,7.0
2019-03-18,HF,6.26805314846909,1.0,5.8,1.0,6.0,1.0,0.413,1.0,0.101,1.0,0.0516,1.0,0.189,1.0,0.056,1.0,0.19,1.0,0.9,1.0,0.24,1.0,,7.0,,7.0
2019-03-18,SO,7.0,1.0,3.42,1.0,6.01,1.0,0.146,1.0,0.0515,1.0,0.01,1.0,0.1256,1.0,0.01,1.0,0.0467,1.0,0.2898,1.0,0.0735,1.0,0.137251712283625,1.0,0.0281646795784516,1.0
2019-03-18,HG,2.7,1.0,16.58,1.0,6.41,1.0,1.2949,1.0,0.486,1.0,0.1127,1.0,0.7391,1.0,0.083,1.0,0.5086,1.0,3.5216,1.0,0.9863,1.0,,7.0,,7.0
2019-03-18,IV,1.733102253032929,1.0,,7.0,,7.0,0.668,1.0,0.089,1.0,0.0507,1.0,0.108,1.0,0.027,1.0,0.15,1.0,1.22,1.0,0.39,1.0,,7.0,,7.0
2019-03-19,SO,1.1,1.0,14.48,1.0,5.01,1.0,0.5968,1.0,0.188,1.0,0.022,1.0,0.3284,1.0,0.0339,1.0,0.1974,1.0,3.1755,1.0,0.4801,1.0,1.312858508200998,1.0,0.0375201290254756,1.0
2019-03-24,NB,3.6106296938186015,1.0,66.4,1.0,6.36,1.0,5.49,1.0,0.48,1.0,0.1573,1.0,0.832,1.0,0.114,1.0,0.67,1.0,19.6,1.0,3.97,1.0,,7.0,,7.0
2019-03-25,LU,4.1,1.0,38.4,1.0,6.15,1.0,4.0893,1.0,0.2619,1.0,0.067,1.0,0.3814,1.0,0.0969,1.0,0.4649,1.0,12.2546,1.0,2.7369,1.0,,7.0,,7.0
2019-03-25,HF,7.3945696129405,1.0,34.5,1.0,6.49,1.0,2.78,1.0,0.414,1.0,0.0998,1.0,0.995,1.0,0.155,1.0,0.61,1.0,9.23,1.0,1.86,1.0,,7.0,,7.0
2019-03-25,AF,11.1,1.0,23.89,1.0,6.45,1.0,2.5171,1.0,0.1233,1.0,0.1788,1.0,0.3026,1.0,0.0429,1.0,0.1341,1.0,5.4678,1.0,1.49,1.0,,7.0,,7.0
2019-03-25,GS,4.1,1.0,32.84,1.0,5.79,1.0,4.5068,1.0,0.4128,1.0,0.0786,1.0,0.2624,1.0,0.0676,1.0,0.6262,1.0,13.1824,1.0,2.9245,1.0,,7.0,,7.0
2019-03-25,SO,10.2,1.0,7.13,1.0,5.88,1.0,0.5091,1.0,0.0677,1.0,0.01,1.0,0.2104,1.0,0.0116,1.0,0.0903,1.0,0.8898,1.0,0.2667,1.0,0.146764987340565,1.0,0.0211821955082206,1.0
2019-03-26,GS,7.0,1.0,6.467,1.0,5.96,1.0,0.8398,1.0,0.0974,1.0,0.0339,1.0,0.0764,1.0,0.0177,1.0,0.1412,1.0,1.7754,1.0,0.4435,1.0,,7.0,,7.0
2019-03-26,LI,1.2,1.0,9.068,1.0,6.11,1.0,0.7977,1.0,0.2228,1.0,0.0367,1.0,0.2209,1.0,0.0442,1.0,0.2347,1.0,2.2316,1.0,0.503,1.0,,7.0,,7.0
2019-03-26,OS,6.6,1.0,28.56,1.0,6.11,1.0,2.9691,1.0,0.1909,1.0,0.0742,1.0,0.2879,1.0,0.0446,1.0,0.3133,1.0,7.5197,1.0,2.7918,1.0,,7.0,,7.0
2019-03-26,SO,2.4,1.0,10.05,1.0,6.05,1.0,0.5088,1.0,0.1228,1.0,0.0182,1.0,0.5761,1.0,0.0326,1.0,0.1697,1.0,1.7724,1.0,0.3007,1.0,1.24047926069133,1.0,0.0359758129269332,1.0
2019-03-27,OS,1.1,1.0,24.02,1.0,5.92,1.0,2.4072,1.0,0.2342,1.0,0.0574,1.0,0.3327,1.0,0.0632,1.0,0.3888,1.0,6.0377,1.0,2.6536,1.0,,7.0,,7.0
2019-03-27,SO,0.7,1.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0
2019-03-27,LU,2.3,1.0,20.54,1.0,5.88,1.0,1.972,1.0,0.2749,1.0,0.0252,1.0,0.407,1.0,0.0998,1.0,0.443,1.0,5.5219,1.0,1.9405,1.0,,7.0,,7.0
2019-04-03,SO,7.0,1.0,21.0,1.0,5.79,1.0,1.4678,1.0,0.1446,1.0,0.0953,1.0,1.2995,1.0,0.082,1.0,0.301,1.0,3.3198,1.0,2.1572,1.0,0.728476250577494,1.0,0.1505829642309498,1.0
2019-04-03,IV,3.4084344309647605,1.0,12.0,1.0,6.51,1.0,1.07,1.0,0.064,1.0,0.0613,1.0,0.109,1.0,0.035,1.0,0.17,1.0,2.33,1.0,1.12,1.0,,7.0,,7.0
2019-04-04,SO,8.3,1.0,9.51,1.0,5.37,1.0,0.4774,1.0,0.0757,1.0,0.0429,1.0,0.3614,1.0,0.0294,1.0,0.1043,1.0,0.9797,1.0,1.1129,1.0,0.58586810800863,1.0,0.1271667228064932,1.0
2019-04-04,MB,9.9,1.0,5.054,1.0,5.81,1.0,0.2919,1.0,0.0252,1.0,0.0218,1.0,0.36,1.0,0.0558,1.0,0.0306,1.0,1.2269,1.0,0.2393,1.0,,7.0,,7.0
2019-04-04,HF,2.16637781629116,1.0,,7.0,,7.0,0.591,1.0,0.189,1.0,0.0872,1.0,3.63,1.0,0.588,1.0,0.2,1.0,2.61,1.0,0.47,1.0,,7.0,,7.0
2019-04-04,IV,31.195840554592724,1.0,2.3,1.0,6.18,1.0,0.068,1.0,0.025,1.0,0.025,1.0,0.137,1.0,0.025,1.0,0.05,1.0,0.13,1.0,0.05,1.0,,7.0,,7.0
2019-04-05,AF,18.6,1.0,9.835,1.0,5.81,1.0,0.6483,1.0,0.0576,1.0,0.0599,1.0,0.3414,1.0,0.0404,1.0,0.1003,1.0,0.9152,1.0,1.6584,1.0,,7.0,,7.0
2019-04-05,MB,12.8,1.0,14.7,1.0,6.36,1.0,1.0572,1.0,0.661,1.0,0.8062,1.0,0.3752,1.0,0.075,1.0,0.3754,1.0,1.4622,1.0,1.8585,1.0,,7.0,,7.0
2019-04-05,SO,2.0,1.0,14.69,1.0,5.88,1.0,0.2211,1.0,1.2364,1.0,0.1377,1.0,0.708,1.0,0.0283,1.0,0.3048,1.0,0.7237,1.0,1.0281,1.0,0.783088316022632,1.0,0.0996792776546452,1.0
2019-04-05,HG,14.0,1.0,15.7,1.0,6.14,1.0,1.255,1.0,0.3884,1.0,0.076,1.0,0.7824,1.0,0.0663,1.0,0.4163,1.0,2.1331,1.0,2.4472,1.0,,7.0,,7.0
2019-04-07,SO,1.1,1.0,13.86,1.0,5.24,1.0,0.5764,1.0,0.4658,1.0,0.1486,1.0,0.4561,1.0,0.0258,1.0,0.455,1.0,1.5175,1.0,1.1589,1.0,0.823389707854686,1.0,0.0755745626387662,1.0
2019-04-07,HF,6.70132871172733,1.0,17.1,1.0,7.31,1.0,1.1,1.0,0.056,1.0,0.0615,1.0,1.139,1.0,0.24,1.0,0.05,1.0,3.07,1.0,0.55,1.0,,7.0,,7.0
2019-04-08,SO,3.7,1.0,6.78,1.0,5.33,1.0,0.3736,1.0,0.0592,1.0,0.0206,1.0,0.1166,1.0,0.01,1.0,0.0964,1.0,0.5669,1.0,0.5106,1.0,0.31223090761648,1.0,0.025111138331977,1.0
2019-04-08,IV,5.083766608896592,1.0,4.7,1.0,5.99,1.0,0.433,1.0,0.025,1.0,0.025,1.0,0.025,1.0,0.005,1.0,0.05,1.0,0.61,1.0,0.44,1.0,,7.0,,7.0
2019-04-08,LI,3.4,1.0,15.99,1.0,6.07,1.0,1.4548,1.0,0.2827,1.0,0.0787,1.0,0.3946,1.0,0.0676,1.0,0.3537,1.0,2.2364,1.0,2.6378,1.0,,7.0,,7.0
2019-04-08,NB,5.921432697862508,1.0,30.8,1.0,6.57,1.0,2.91,1.0,0.223,1.0,0.0846,1.0,0.806,1.0,0.127,1.0,0.28,1.0,8.11,1.0,1.56,1.0,,7.0,,7.0
2019-04-08,HF,1.15540150202195,1.0,,7.0,,7.0,1.13,1.0,0.052,1.0,0.0897,1.0,1.615,1.0,0.38,1.0,0.05,1.0,2.53,1.0,0.53,1.0,,7.0,,7.0
2019-04-09,NB,2.5996533795493937,1.0,31.2,1.0,6.58,1.0,3.13,1.0,0.111,1.0,0.0952,1.0,0.578,1.0,0.094,1.0,0.18,1.0,5.89,1.0,2.48,1.0,,7.0,,7.0
2019-04-09,HG,3.7,1.0,46.69,1.0,6.77,1.0,4.3232,1.0,0.6631,1.0,0.1723,1.0,1.1966,1.0,0.126,1.0,0.6833,1.0,6.3915,1.0,6.1419,1.0,,7.0,,7.0
2019-04-09,HF,9.64760254188331,1.0,13.3,1.0,6.75,1.0,1.14,1.0,0.025,1.0,0.025,1.0,0.406,1.0,0.125,1.0,0.05,1.0,2.37,1.0,0.68,1.0,,7.0,,7.0
2019-04-09,IV,10.831889081455806,1.0,7.1,1.0,5.68,1.0,0.582,1.0,0.025,1.0,0.025,1.0,0.079,1.0,0.025,1.0,0.05,1.0,0.9,1.0,1.08,1.0,,7.0,,7.0
2019-04-09,SO,8.7,1.0,8.06,1.0,5.13,1.0,0.361,1.0,0.0234,1.0,0.01,1.0,0.0863,1.0,0.01,1.0,0.0347,1.0,0.625,1.0,0.7917,1.0,0.631771674761062,1.0,0.0487165518366168,1.0
2019-04-10,HG,8.0,1.0,15.27,1.0,6.01,1.0,1.5012,1.0,0.0374,1.0,0.0459,1.0,0.5937,1.0,0.0499,1.0,0.1082,1.0,2.6089,1.0,2.286,1.0,,7.0,,7.0
2019-04-10,LU,9.2,1.0,9.695,1.0,5.82,1.0,0.6043,1.0,0.0409,1.0,0.0148,1.0,0.6313,1.0,0.1293,1.0,0.1118,1.0,1.7137,1.0,1.2622,1.0,,7.0,,7.0
2019-04-10,AF,6.2,1.0,44.71,1.0,5.6,1.0,3.9073,1.0,0.116,1.0,0.1538,1.0,0.9862,1.0,0.0993,1.0,0.2664,1.0,8.2258,1.0,7.8122,1.0,,7.0,,7.0
2019-04-10,MB,1.7,1.0,42.94,1.0,6.34,1.0,3.3573,1.0,1.4015,1.0,0.2213,1.0,1.0255,1.0,0.1837,1.0,1.2809,1.0,7.1856,1.0,6.4189,1.0,,7.0,,7.0
2019-04-10,SO,25.2,1.0,6.56,1.0,5.16,1.0,0.3029,1.0,0.0231,1.0,0.01,1.0,0.0262,1.0,0.01,1.0,0.0154,1.0,0.4622,1.0,0.4823,1.0,0.372167204807408,1.0,0.0429074770769488,1.0
2019-04-11,MB,12.2,1.0,11.11,1.0,5.07,1.0,0.6042,1.0,0.0365,1.0,0.0397,1.0,0.2214,1.0,0.0305,1.0,0.0648,1.0,1.2065,1.0,1.7279,1.0,,7.0,,7.0
2019-04-11,GS,0.8,1.0,54.59,1.0,6.48,1.0,5.0252,1.0,3.5109,1.0,0.3208,1.0,1.1122,1.0,0.4173,1.0,3.0944,1.0,13.4017,1.0,7.1782,1.0,,7.0,,7.0
2019-04-11,AF,51.6,1.0,16.75,1.0,5.1,1.0,1.4869,1.0,0.0278,1.0,0.0496,1.0,0.0865,1.0,0.01,1.0,0.0931,1.0,2.5562,1.0,2.2357,1.0,,7.0,,7.0
2019-04-11,HG,17.0,1.0,13.3,1.0,5.29,1.0,1.1758,1.0,0.0262,1.0,0.0322,1.0,0.2634,1.0,0.0266,1.0,0.0705,1.0,1.8728,1.0,2.0583,1.0,,7.0,,7.0
2019-04-11,SO,13.6,1.0,7.57,1.0,5.32,1.0,0.4254,1.0,0.0278,1.0,0.0163,1.0,0.0385,1.0,0.01,1.0,0.0511,1.0,0.7631,1.0,0.6414,1.0,0.432852692014112,1.0,0.0878375333010752,1.0
2019-04-11,IV,1.3287117273252456,1.0,,7.0,,7.0,1.76,1.0,0.025,1.0,0.025,1.0,0.025,1.0,0.005,1.0,0.05,1.0,1.12,1.0,0.76,1.0,,7.0,,7.0
2019-04-12,IV,1.8775274407856728,1.0,13.4,1.0,6.41,1.0,1.5,1.0,0.185,1.0,0.1168,1.0,0.025,1.0,0.022,1.0,0.11,1.0,1.71,1.0,1.09,1.0,,7.0,,7.0
2019-04-13,SO,1.4,1.0,11.56,1.0,5.09,1.0,0.505,1.0,0.204,1.0,0.0378,1.0,0.249,1.0,0.0198,1.0,0.1783,1.0,1.6273,1.0,0.8294,1.0,0.736371423714546,1.0,0.0917339815551438,1.0
2019-04-13,IV,0.7510109763142693,1.0,,7.0,,7.0,2.28,1.0,,7.0,,7.0,,7.0,,7.0,0.05,1.0,3.22,1.0,1.41,1.0,,7.0,,7.0
2019-04-14,MB,5.6,1.0,23.37,1.0,5.36,1.0,1.7495,1.0,0.6436,1.0,0.4663,1.0,0.3101,1.0,0.0768,1.0,0.5178,1.0,3.779,1.0,3.7241,1.0,,7.0,,7.0
2019-04-14,SO,7.9,1.0,5.14,1.0,5.31,1.0,0.2375,1.0,0.0164,1.0,0.01,1.0,0.0848,1.0,0.01,1.0,0.0159,1.0,0.4898,1.0,0.2822,1.0,0.35483972817733,1.0,0.0220393197686884,1.0
2019-04-14,HG,6.5,1.0,19.3,1.0,5.29,1.0,1.4347,1.0,0.4869,1.0,0.0625,1.0,0.3117,1.0,0.046,1.0,0.4543,1.0,3.2004,1.0,2.6556,1.0,,7.0,,7.0
2019-04-14,AF,2.6,1.0,38.54,1.0,4.72,1.0,2.7689,1.0,0.1323,1.0,0.182,1.0,0.2903,1.0,0.0445,1.0,0.2708,1.0,6.1886,1.0,5.2528,1.0,,7.0,,7.0
2019-04-14,IV,0.2888503755054882,1.0,,7.0,,7.0,1.16,1.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0
2019-04-15,HG,0.4,1.0,,4.0,,4.0,,4.0,,4.0,,4.0,,4.0,,4.0,,4.0,,4.0,,4.0,,7.0,,7.0
2019-04-15,AF,4.7,1.0,24.06,1.0,4.9,1.0,2.0242,1.0,0.0376,1.0,0.0803,1.0,0.1017,1.0,0.0153,1.0,0.1384,1.0,4.0223,1.0,3.2281,1.0,,7.0,,7.0
2019-04-15,MB,1.3,1.0,43.96,1.0,4.58,1.0,3.0556,1.0,0.1812,1.0,0.3065,1.0,0.4391,1.0,0.0555,1.0,0.3736,1.0,7.0626,1.0,6.1364,1.0,,7.0,,7.0
2019-04-21,AF,1.0,1.0,54.9,1.0,5.41,1.0,4.1331,1.0,0.4592,1.0,0.355,1.0,1.2729,1.0,0.1766,1.0,0.4864,1.0,7.7144,1.0,11.3215,1.0,,7.0,,7.0
2019-04-21,GS,1.1,1.0,6.555,1.0,5.95,1.0,0.4998,1.0,0.1753,1.0,0.1299,1.0,0.2237,1.0,0.046,1.0,0.2337,1.0,1.3524,1.0,0.4777,1.0,,7.0,,7.0
2019-04-22,GS,10.1,1.0,3.314,1.0,5.91,1.0,0.2355,1.0,0.0392,1.0,0.0268,1.0,0.1079,1.0,0.0207,1.0,0.0562,1.0,0.5801,1.0,0.2093,1.0,,7.0,,7.0
2019-04-23,IV,0.1444251877527441,1.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0
2019-04-23,LI,0.5,1.0,,4.0,,4.0,,4.0,,4.0,,4.0,,4.0,,4.0,,4.0,,4.0,,4.0,,7.0,,7.0
2019-04-23,GS,2.2,1.0,12.55,1.0,6.04,1.0,0.7673,1.0,0.9671,1.0,0.0992,1.0,0.4226,1.0,0.1162,1.0,0.9026,1.0,2.6509,1.0,1.4211,1.0,,7.0,,7.0
2019-04-23,AF,4.4,1.0,43.7,1.0,6.78,1.0,1.2719,1.0,0.8386,1.0,0.2174,1.0,5.41,1.0,0.2606,1.0,1.3326,1.0,2.5844,1.0,5.8308,1.0,,7.0,,7.0
